UniqueId,StationUniqueId,AreaName,AreaId,Level,Lat,Lon,FriendlyName
940GZZDLEIN-1002033-DLR-E-3,940GZZDLEIN,DLR-E,3,2,51.50983,-0.00153,DLR-E
940GZZDLEIN-1002033-DLR-W-6,940GZZDLEIN,DLR-W,6,2,51.50964,-0.00149,DLR-W
940GZZDLEIN-1002033-SOUTH-2,940GZZDLEIN,SOUTH,2,0,51.50968,-0.0024,SOUTH
940GZZDLELV-1002035-Bus-1,940GZZDLELV,Bus,1,0,51.46844,-0.01876,Bus
940GZZDLELV-1002035-CONNI-4,940GZZDLELV,CONNI,4,0,51.46857,-0.016,CONNI
940GZZDLELV-1002035-DLR-N-5,940GZZDLELV,DLR-N,5,0,51.46868,-0.0168,DLR-N
940GZZDLELV-1002035-DLR-S-2,940GZZDLELV,DLR-S,2,-1,51.46861,-0.01809,DLR-S
940GZZDLELV-1002035-ELVER-3,940GZZDLELV,ELVER,3,0,51.46894,-0.0174,ELVER
940GZZDLELV-1002035-MET-6,940GZZDLELV,MET,6,0,51.46876,-0.01687,MET
940GZZDLGAL-1002039-Bus-3,940GZZDLGAL,Bus,3,0,51.50857,0.07249,Bus
940GZZDLGAL-1002039-CONC-5,940GZZDLGAL,CONC,5,0,51.50897,0.07196,CONC
940GZZDLGAL-1002039-DLR-E-2,940GZZDLGAL,DLR-E,2,1,51.50919,0.07188,DLR-E
940GZZDLGAL-1002039-DLR-W-4,940GZZDLGAL,DLR-W,4,1,51.50897,0.07196,DLR-W
940GZZDLGAL-1002039-SLIP-1,940GZZDLGAL,SLIP,1,0,51.50852,0.07218,SLIP
940GZZDLHEQ-1002046-Bus-3,940GZZDLHEQ,Bus,3,0,51.50324,-0.02089,Bus
940GZZDLHEQ-1002046-CONC-5,940GZZDLHEQ,CONC,5,0,51.50318,-0.02156,CONC
940GZZDLHEQ-1002046-DLR-N-4,940GZZDLHEQ,DLR-N,4,1,51.50318,-0.02156,DLR-N
940GZZDLHEQ-1002046-DLR-S-2,940GZZDLHEQ,DLR-S,2,1,51.50329,-0.02145,DLR-S
940GZZDLHEQ-1002046-HERON-1,940GZZDLHEQ,HERON,1,0,51.50317,-0.02134,HERON
940GZZDLISL-1002048-Bus-4,940GZZDLISL,Bus,4,0,51.48767,-0.01036,Bus
940GZZDLISL-1002048-DLR-3,940GZZDLISL,DLR,3,-1,51.4872,-0.01002,DLR
940GZZDLISL-1002048-MANCH-2,940GZZDLISL,MANCH,2,0,51.48763,-0.01046,MANCH
940GZZDLKGV-1002009-BridE-4,940GZZDLKGV,BridE,4,1,51.50192,0.06304,BridE
940GZZDLKGV-1002009-BridW-5,940GZZDLKGV,BridW,5,1,51.50193,0.06106,BridW
940GZZDLKGV-1002009-DKST-2,940GZZDLKGV,DKST,2,0,51.50192,0.06124,DKST
940GZZDLKGV-1002009-DLR-1,940GZZDLKGV,DLR,1,0,51.50195,0.06199,DLR
940GZZDLKGV-1002009-PIER-3,940GZZDLKGV,PIER,3,0,51.50177,0.06289,PIER
940GZZDLLDP-1002034-BOOKH-4,940GZZDLLDP,BOOKH,4,0,51.51512,-0.01427,BOOKH
940GZZDLLDP-1002034-BRDGE-7,940GZZDLLDP,BRDGE,7,1,51.51511,-0.01412,BRDGE
940GZZDLLDP-1002034-BUS-5,940GZZDLLDP,BUS,5,0,51.51459,-0.01462,BUS
940GZZDLLDP-1002034-CARME-2,940GZZDLLDP,CARME,2,0,51.51504,-0.01447,CARME
940GZZDLLDP-1002034-DLR-N-6,940GZZDLLDP,DLR-N,6,0,51.51519,-0.01425,DLR-N
940GZZDLLDP-1002034-DLR-S-1,940GZZDLLDP,DLR-S,1,0,51.51517,-0.01419,DLR-S
940GZZDLLDP-1002034-HAYCU-3,940GZZDLLDP,HAYCU,3,0,51.5152,-0.01405,HAYCU
940GZZDLMUD-1002061-Bus-1,940GZZDLMUD,Bus,1,0,51.49066,-0.01454,Bus
940GZZDLMUD-1002061-BusS-7,940GZZDLMUD,BusS,7,0,51.49031,-0.01509,BusS
940GZZDLMUD-1002061-DLR-N-3,940GZZDLMUD,DLR-N,3,-1,51.49013,-0.01455,DLR-N
940GZZDLMUD-1002061-DLR-S-4,940GZZDLMUD,DLR-S,4,-1,51.49034,-0.01448,DLR-S
940GZZDLMUD-1002061-EAST-2,940GZZDLMUD,EAST,2,0,51.49015,-0.0142,EAST
940GZZDLMUD-1002061-MET-6,940GZZDLMUD,MET,6,0,51.49006,-0.01438,MET
940GZZDLMUD-1002061-SPIND-5,940GZZDLMUD,SPIND,5,0,51.49009,-0.01453,SPIND
940GZZDLPDK-1002099-DLR-E-1,940GZZDLPDK,DLR-E,1,1,51.50247,0.03329,DLR-E
940GZZDLPDK-1002099-DLR-W-3,940GZZDLPDK,DLR-W,3,1,51.50236,0.0333,DLR-W
940GZZDLPDK-1002099-MEt-4,940GZZDLPDK,MEt,4,0,51.50236,0.0333,MEt
940GZZDLPDK-1002099-NWR-2,940GZZDLPDK,NWR,2,0,51.50248,0.03338,NWR
940GZZDLPOP-1002064-ASPEN-3,940GZZDLPOP,ASPEN,3,0,51.50743,-0.01786,ASPEN
940GZZDLPOP-1002064-BRIDG-5,940GZZDLPOP,BRIDG,5,2,51.50777,-0.01787,BRIDG
940GZZDLPOP-1002064-CONC-6,940GZZDLPOP,CONC,6,0,51.50771,-0.01788,CONC
940GZZDLPOP-1002064-DLRE-2,940GZZDLPOP,DLRE,2,1,51.50769,-0.01753,DLRE
940GZZDLPOP-1002064-DLRW-4,940GZZDLPOP,DLRW,4,1,51.50759,-0.01762,DLRW
940GZZDLPOP-1002064-PopHS-1,940GZZDLPOP,PopHS,1,0,51.508,-0.01773,PopHS
940GZZDLPRE-1002065-Bridg-3,940GZZDLPRE,Bridg,3,1,51.50918,0.03405,Bridg
940GZZDLPRE-1002065-CONNA-1,940GZZDLPRE,CONNA,1,0,51.50957,0.0342,CONNA
940GZZDLPRE-1002065-DLR-2,940GZZDLPRE,DLR,2,0,51.50925,0.03336,DLR
940GZZDLPRE-1002065-EXC-4,940GZZDLPRE,EXC,4,0,51.5091,0.03365,EXC
940GZZDLPUD-1002066-BOOK-4,940GZZDLPUD,BOOK,4,0,51.53406,-0.01315,BOOK
940GZZDLPUD-1002066-DLR-E-2,940GZZDLPUD,DLR-E,2,1,51.5343,-0.01276,DLR-E
940GZZDLPUD-1002066-DLR-W-3,940GZZDLPUD,DLR-W,3,1,51.53406,-0.01315,DLR-W
940GZZDLPUD-1002066-PUDDI-1,940GZZDLPUD,PUDDI,1,0,51.53401,-0.0131,PUDDI
940GZZDLRAL-1002070-Bus-3,940GZZDLRAL,Bus,3,0,51.50811,0.04637,Bus
940GZZDLRAL-1002070-CONC-5,940GZZDLRAL,CONC,5,0,51.50842,0.04644,CONC
940GZZDLRAL-1002070-DLR-E-2,940GZZDLRAL,DLR-E,2,1,51.50854,0.04669,DLR-E
940GZZDLRAL-1002070-DLR-W-4,940GZZDLRAL,DLR-W,4,1,51.50842,0.04644,DLR-W
940GZZDLRAL-1002070-ROYAL-1,940GZZDLRAL,ROYAL,1,0,51.50809,0.04572,ROYAL
940GZZDLRVC-1002071-BookH-3,940GZZDLRVC,BookH,3,2,51.50921,0.01863,BookH
940GZZDLRVC-1002071-DLR-E-2,940GZZDLRVC,DLR-E,2,1,51.50921,0.01865,DLR-E
940GZZDLRVC-1002071-DLR-W-5,940GZZDLRVC,DLR-W,5,0,51.50907,0.01847,DLR-W
940GZZDLRVC-1002071-SEA-4,940GZZDLRVC,SEA,4,0,51.50908,0.01869,SEA
940GZZDLRVC-1002071-VICTO-1,940GZZDLRVC,VICTO,1,0,51.50946,0.01852,VICTO
940GZZDLSHS-1003007-B+R-5,940GZZDLSHS,B+R,5,0,51.53765,5E-05,B+R
940GZZDLSHS-1003007-BOOKH-2,940GZZDLSHS,BOOKH,2,1,51.53812,-0.00082,BOOKH
940GZZDLSHS-1003007-BRIDG-1,940GZZDLSHS,BRIDG,1,0,51.53843,-0.00091,BRIDG
940GZZDLSHS-1003007-BRS-4,940GZZDLSHS,BRS,4,0,51.5376,0.00011,BRS
940GZZDLSHS-1003007-DLRN-3,940GZZDLSHS,DLRN,3,0,51.53796,-0.00063,DLRN
940GZZDLSHS-1003007-DLRS-6,940GZZDLSHS,DLRS,6,0,51.53791,-0.00054,DLRS
940GZZDLSIT-1003009-BH-E-3,940GZZDLSIT,BH-E,3,0,51.54583,-0.00855,BH-E
940GZZDLSIT-1003009-BH-W-4,940GZZDLSIT,BH-W,4,0,51.54584,-0.00995,BH-W
940GZZDLSIT-1003009-DLR-5,940GZZDLSIT,DLR,5,-1,51.54556,-0.00903,DLR
940GZZDLSIT-1003009-ENT-E-1,940GZZDLSIT,ENT-E,1,0,51.5456,-0.00841,ENT-E
940GZZDLSIT-1003009-ENT-W-2,940GZZDLSIT,ENT-W,2,0,51.54561,-0.00987,ENT-W
940GZZDLSOQ-1002074-DLR-N-3,940GZZDLSOQ,DLR-N,3,1,51.50005,-0.01597,DLR-N
940GZZDLSOQ-1002074-DLR-S-2,940GZZDLSOQ,DLR-S,2,1,51.50011,-0.0163,DLR-S
940GZZDLSOQ-1002074-LSC-5,940GZZDLSOQ,LSC,5,0,51.50012,-0.01668,LSC
940GZZDLSOQ-1002074-RSC-6,940GZZDLSOQ,RSC,6,0,51.49996,-0.01527,RSC
940GZZDLSOQ-1002074-SOUL-1,940GZZDLSOQ,SOUL,1,0,51.50013,-0.01658,SOUL
940GZZDLSOQ-1002074-SOUR-4,940GZZDLSOQ,SOUR,4,0,51.50005,-0.01597,SOUR
940GZZDLSTL-1003005-B+R-5,940GZZDLSTL,B+R,5,0,51.52072,0.00454,B+R
940GZZDLSTL-1003005-BOOKH-3,940GZZDLSTL,BOOKH,3,1,51.52064,0.00422,BOOKH
940GZZDLSTL-1003005-BUS-6,940GZZDLSTL,BUS,6,0,51.52091,0.00445,BUS
940GZZDLSTL-1003005-DLR-4,940GZZDLSTL,DLR,4,0,51.52068,0.00421,DLR
940GZZDLSTL-1003005-STARL-1,940GZZDLSTL,STARL,1,0,51.52082,0.0044,STARL
940GZZDLSTL-1003005-STEPH-2,940GZZDLSTL,STEPH,2,0,51.52085,0.00376,STEPH
940GZZDLWFE-1002083-BUS-4,940GZZDLWFE,BUS,4,0,51.50899,-0.02674,BUS
940GZZDLWFE-1002083-DLR-E-2,940GZZDLWFE,DLR-E,2,1,51.50941,-0.02661,DLR-E
940GZZDLWFE-1002083-DLR-W-3,940GZZDLWFE,DLR-W,3,1,51.50941,-0.02658,DLR-W
940GZZDLWFE-1002083-WFERR-5,940GZZDLWFE,WFERR,5,0,51.50888,-0.02517,WFERR
940GZZDLWFE-1002083-WIDR-1,940GZZDLWFE,WIDR,1,0,51.50942,-0.02661,WIDR
940GZZDLWIQ-1002084-CONC-4,940GZZDLWIQ,CONC,4,1,51.50698,-0.0204,CONC
940GZZDLWIQ-1002084-DLR-N-3,940GZZDLWIQ,DLR-N,3,2,51.50698,-0.0204,DLR-N
940GZZDLWIQ-1002084-DLR-S-2,940GZZDLWIQ,DLR-S,2,2,51.507,-0.0203,DLR-S
940GZZDLWIQ-1002084-MARKE-1,940GZZDLWIQ,MARKE,1,0,51.50744,-0.02051,MARKE
940GZZDLWSV-1002098-Bus-2,940GZZDLWSV,Bus,2,0,51.50287,0.02337,Bus
940GZZDLWSV-1002098-DLR-E-1,940GZZDLWSV,DLR-E,1,1,51.50275,0.02248,DLR-E
940GZZDLWSV-1002098-DLR-W-4,940GZZDLWSV,DLR-W,4,1,51.50258,0.023,DLR-W
940GZZDLWSV-1002098-Entr-3,940GZZDLWSV,Entr,3,0,51.50281,0.02327,Entr
940GZZDLWSV-1002098-MET-5,940GZZDLWSV,MET,5,0,51.50258,0.023,MET
940GZZLUACT-1000002-A-GUN-6,940GZZLUACT,A-GUN,6,0,51.50301,-0.28042,A-GUN
940GZZLUACT-1000002-B-BOL-7,940GZZLUACT,B-BOL,7,0,51.50324,-0.27991,B-BOL
940GZZLUACT-1000002-BookH-8,940GZZLUACT,BookH,8,1,51.50299,-0.28054,BookH
940GZZLUACT-1000002-Bus-1,940GZZLUACT,Bus,1,0,51.50327,-0.28031,Bus
940GZZLUACT-1000002-DisEB-3,940GZZLUACT,DisEB,3,-1,51.50284,-0.28001,DisEB
940GZZLUACT-1000002-DisWB-2,940GZZLUACT,DisWB,2,-1,51.50289,-0.28008,DisWB
940GZZLUACT-1000002-MET-9,940GZZLUACT,MET,9,0,51.50306,-0.28046,MET
940GZZLUACT-1000002-PicEB-5,940GZZLUACT,PicEB,5,-1,51.50276,-0.27985,PicEB
940GZZLUACT-1000002-PicWB-4,940GZZLUACT,PicWB,4,-1,51.5028,-0.27992,PicWB
940GZZLUACY-1000008-A-JUN-5,940GZZLUACY,A-JUN,5,-1,51.56524,-0.13476,A-JUN
940GZZLUACY-1000008-B-HIG-2,940GZZLUACY,B-HIG,2,0,51.56568,-0.13493,B-HIG
940GZZLUACY-1000008-BookH-4,940GZZLUACY,BookH,4,-1,51.56548,-0.13485,BookH
940GZZLUACY-1000008-Bus-1,940GZZLUACY,Bus,1,0,51.56537,-0.13477,Bus
940GZZLUACY-1000008-Con-6,940GZZLUACY,Con,6,-2,51.56491,-0.13502,Con
940GZZLUACY-1000008-MET-7,940GZZLUACY,MET,7,0,51.56548,-0.13482,MET
940GZZLUACY-1000008-North-3,940GZZLUACY,North,3,-3,51.56462,-0.13491,North
940GZZLUADE-1000004-A-W/C-4,940GZZLUADE,A-W/C,4,0,51.5153,-0.07208,A-W/C
940GZZLUADE-1000004-BookE-15,940GZZLUADE,BookE,15,-2,51.51591,-0.06998,BookE
940GZZLUADE-1000004-BookW-14,940GZZLUADE,BookW,14,-2,51.51519,-0.07192,BookW
940GZZLUADE-1000004-BusCF-1,940GZZLUADE,BusCF,1,0,51.51572,-0.07228,BusCF
940GZZLUADE-1000004-B-W-N-13,940GZZLUADE,B-W-N,13,0,51.51602,-0.07002,B-W-N
940GZZLUADE-1000004-C-W-S-12,940GZZLUADE,C-W-S,12,0,51.5158,-0.06997,C-W-S
940GZZLUADE-1000004-DisEB-2,940GZZLUADE,DisEB,2,-3,51.51562,-0.07093,DisEB
940GZZLUADE-1000004-DisWB-3,940GZZLUADE,DisWB,3,-3,51.51552,-0.07086,DisWB
940GZZLUADE-1000004-D-L/C-5,940GZZLUADE,D-L/C,5,0,51.51472,-0.07088,D-L/C
940GZZLUADE-1000004-E-CO1-6,940GZZLUADE,E-CO1,6,0,51.51513,-0.07172,E-CO1
940GZZLUADE-1000004-F-CO2-7,940GZZLUADE,F-CO2,7,0,51.51511,-0.07182,F-CO2
940GZZLUADE-1000004-MET-9,940GZZLUADE,MET,9,0,51.51544,-0.07124,MET
940GZZLUAGL-1000007-A-UPP-4,940GZZLUAGL,A-UPP,4,0,51.53279,-0.10599,A-UPP
940GZZLUAGL-1000007-BookH-5,940GZZLUAGL,BookH,5,0,51.53279,-0.10599,BookH
940GZZLUAGL-1000007-Bus-1,940GZZLUAGL,Bus,1,0,51.5336,-0.10558,Bus
940GZZLUAGL-1000007-BUSSO-3,940GZZLUAGL,BUSSO,3,0,51.53184,-0.10635,BUSSO
940GZZLUAGL-1000007-MaCon-6,940GZZLUAGL,MaCon,6,-1,51.53199,-0.10627,MaCon
940GZZLUAGL-1000007-MET-8,940GZZLUAGL,MET,8,0,51.53176,-0.10539,MET
940GZZLUAGL-1000007-North-2,940GZZLUAGL,North,2,-2,51.53186,-0.10593,North
940GZZLUALD-1000003-ALDGA-6,940GZZLUALD,ALDGA,6,0,51.51405,-0.07528,ALDGA
940GZZLUALD-1000003-BookH-7,940GZZLUALD,BookH,7,0,51.51399,-0.07554,BookH
940GZZLUALD-1000003-BusNR-8,940GZZLUALD,BusNR,8,0,51.51405,-0.07512,BusNR
940GZZLUALD-1000003-CirNB-4,940GZZLUALD,CirNB,4,-1,51.51409,-0.07546,CirNB
940GZZLUALD-1000003-CirSB-3,940GZZLUALD,CirSB,3,-1,51.51414,-0.07551,CirSB
940GZZLUALD-1000003-MET-9,940GZZLUALD,MET,9,0,51.51424,-0.07569,MET
940GZZLUALD-1000003-MetEB-2,940GZZLUALD,MetEB,2,-1,51.51419,-0.07555,MetEB
940GZZLUALD-1000003-MetWB-5,940GZZLUALD,MetWB,5,-1,51.51404,-0.07542,MetWB
940GZZLUALP-1000005-A-EAL-4,940GZZLUALP,A-EAL,4,0,51.54063,-0.29913,A-EAL
940GZZLUALP-1000005-BookH-5,940GZZLUALP,BookH,5,0,51.54067,-0.29907,BookH
940GZZLUALP-1000005-Bus-1,940GZZLUALP,Bus,1,0,51.54069,-0.29893,Bus
940GZZLUALP-1000005-MET-6,940GZZLUALP,MET,6,0,51.54063,-0.29961,MET
940GZZLUALP-1000005-PicEB-2,940GZZLUALP,PicEB,2,1,51.54072,-0.29984,PicEB
940GZZLUALP-1000005-PicWB-3,940GZZLUALP,PicWB,3,1,51.54068,-0.29971,PicWB
940GZZLUASG-1000009-A-BOW-5,940GZZLUASG,A-BOW,5,0,51.61606,-0.1334,A-BOW
940GZZLUASG-1000009-B+R-8,940GZZLUASG,B+R,8,0,51.61624,-0.13369,B+R
940GZZLUASG-1000009-B-CAR-6,940GZZLUASG,B-CAR,6,0,51.6163,-0.13389,B-CAR
940GZZLUASG-1000009-BookH-7,940GZZLUASG,BookH,7,0,51.6162,-0.1334,BookH
940GZZLUASG-1000009-Bridg-10,940GZZLUASG,Bridg,10,-1,51.61628,-0.13317,Bridg
940GZZLUASG-1000009-Bus-1,940GZZLUASG,Bus,1,0,51.6162,-0.1334,Bus
940GZZLUASG-1000009-MET-11,940GZZLUASG,MET,11,0,51.61644,-0.13306,MET
940GZZLUASG-1000009-P+R-9,940GZZLUASG,P+R,9,-1,51.61607,-0.1341,P+R
940GZZLUASG-1000009-Picca-2,940GZZLUASG,Picca,2,-2,51.6163,-0.13307,Picca
940GZZLUASG-1000009-Picca-3,940GZZLUASG,Picca,3,-2,51.61626,-0.13307,Picca
940GZZLUASG-1000009-Picca-4,940GZZLUASG,Picca,4,-2,51.6162,-0.13304,Picca
940GZZLUASL-1000010-A-GIL-3,940GZZLUASL,A-GIL,3,0,51.5584,-0.10568,A-GIL
940GZZLUASL-1000010-BookH-4,940GZZLUASL,BookH,4,0,51.55846,-0.10566,BookH
940GZZLUASL-1000010-Bus-2,940GZZLUASL,Bus,2,0,51.55847,-0.10523,Bus
940GZZLUASL-1000010-Picca-1,940GZZLUASL,Picca,1,-2,51.55852,-0.10739,Picca
940GZZLUASL-1000010-PicWB-5,940GZZLUASL,PicWB,5,-2,51.55852,-0.10739,PicWB
940GZZLUBBB-1000032-A-SLS-4,940GZZLUBBB,A-SLS,4,0,51.52473,-0.01144,A-SLS
940GZZLUBBB-1000032-BookH-5,940GZZLUBBB,BookH,5,0,51.52473,-0.01144,BookH
940GZZLUBBB-1000032-B-OPS-6,940GZZLUBBB,B-OPS,6,-1,51.52478,-0.01107,B-OPS
940GZZLUBBB-1000032-BusD-9,940GZZLUBBB,BusD,9,0,51.52334,-0.01248,BusD
940GZZLUBBB-1000032-BusN-7,940GZZLUBBB,BusN,7,0,51.52433,-0.01119,BusN
940GZZLUBBB-1000032-BusS-1,940GZZLUBBB,BusS,1,0,51.52452,-0.011,BusS
940GZZLUBBB-1000032-DisEB-2,940GZZLUBBB,DisEB,2,-1,51.52461,-0.01202,DisEB
940GZZLUBBB-1000032-DisWB-3,940GZZLUBBB,DisWB,3,-1,51.52461,-0.01194,DisWB
940GZZLUBBB-1000032-MET-8,940GZZLUBBB,MET,8,0,51.52484,-0.01154,MET
940GZZLUBBN-1000014-A-ALD-4,940GZZLUBBN,A-ALD,4,0,51.52031,-0.09753,A-ALD
940GZZLUBBN-1000014-BookH-5,940GZZLUBBN,BookH,5,-1,51.52031,-0.09753,BookH
940GZZLUBBN-1000014-Bus-1,940GZZLUBBN,Bus,1,0,51.52057,-0.09761,Bus
940GZZLUBBN-1000014-BWSLL-23,940GZZLUBBN,BWSLL,23,-2,51.51981,-0.09899,BWSLL
940GZZLUBBN-1000014-EUL-19,940GZZLUBBN,EUL,19,-3,51.51981,-0.09899,EUL
940GZZLUBBN-1000014-HamEB-2,940GZZLUBBN,HamEB,2,-2,51.52032,-0.09795,HamEB
940GZZLUBBN-1000014-HamWB-3,940GZZLUBBN,HamWB,3,-2,51.5203,-0.09805,HamWB
940GZZLUBBN-1000014-LLB-15,940GZZLUBBN,LLB,15,0,51.51957,-0.09939,LLB
940GZZLUBBN-1000014-LLBH-20,940GZZLUBBN,LLBH,20,0,51.51957,-0.09939,LLBH
940GZZLUBDS-1000028-A-BOU-2,940GZZLUBDS,A-BOU,2,1,51.60693,-0.12456,A-BOU
940GZZLUBDS-1000028-B-BRO-3,940GZZLUBDS,B-BRO,3,0,51.60693,-0.1243,B-BRO
940GZZLUBDS-1000028-BookH-5,940GZZLUBDS,BookH,5,1,51.60693,-0.12456,BookH
940GZZLUBDS-1000028-BusAB-6,940GZZLUBDS,BusAB,6,0,51.60717,-0.12502,BusAB
940GZZLUBDS-1000028-BusCD-1,940GZZLUBDS,BusCD,1,0,51.6074,-0.12377,BusCD
940GZZLUBDS-1000028-MET-7,940GZZLUBDS,MET,7,0,51.60703,-0.12423,MET
940GZZLUBDS-1000028-Picca-4,940GZZLUBDS,Picca,4,-1,51.60688,-0.12462,Picca
940GZZLUBEC-1000019-A-GAL-4,940GZZLUBEC,A-GAL,4,0,51.5404,0.12751,A-GAL
940GZZLUBEC-1000019-BookH-5,940GZZLUBEC,BookH,5,0,51.54036,0.12751,BookH
940GZZLUBEC-1000019-Bus-1,940GZZLUBEC,Bus,1,0,51.53999,0.12752,Bus
940GZZLUBEC-1000019-DisEB-2,940GZZLUBEC,DisEB,2,-1,51.54037,0.127,DisEB
940GZZLUBEC-1000019-DisWB-3,940GZZLUBEC,DisWB,3,-1,51.54037,0.1271,DisWB
940GZZLUBEC-1000019-MET-6,940GZZLUBEC,MET,6,0,51.54033,0.12702,MET
940GZZLUBKE-1000016-BookH-5,940GZZLUBKE,BookH,5,0,51.58581,0.0885,BookH
940GZZLUBKE-1000016-Bus-1,940GZZLUBKE,Bus,1,0,51.58728,0.08519,Bus
940GZZLUBKE-1000016-CenEB-2,940GZZLUBKE,CenEB,2,0,51.58579,0.08866,CenEB
940GZZLUBKE-1000016-CenWB-3,940GZZLUBKE,CenWB,3,0,51.58575,0.08866,CenWB
940GZZLUBKE-1000016-Footb-6,940GZZLUBKE,Footb,6,1,51.58533,0.08863,Footb
940GZZLUBKE-1000016-MET-7,940GZZLUBKE,MET,7,0,51.58569,0.08858,MET
940GZZLUBKE-1000016-STATI-4,940GZZLUBKE,STATI,4,0,51.58582,0.08836,STATI
940GZZLUBKH-1000033-A-VIC-2,940GZZLUBKH,A-VIC,2,0,51.62662,0.04653,A-VIC
940GZZLUBKH-1000033-B-ALB-5,940GZZLUBKH,B-ALB,5,0,51.62521,0.04708,B-ALB
940GZZLUBKH-1000033-BookH-4,940GZZLUBKH,BookH,4,1,51.62663,0.04653,BookH
940GZZLUBKH-1000033-CenEB-3,940GZZLUBKH,CenEB,3,-1,51.62662,0.04699,CenEB
940GZZLUBKH-1000033-CenWB-8,940GZZLUBKH,CenWB,8,-1,51.62652,0.04696,CenWB
940GZZLUBKH-1000033-C-QUE-6,940GZZLUBKH,C-QUE,6,0,51.6253,0.04622,C-QUE
940GZZLUBKH-1000033-MET-9,940GZZLUBKH,MET,9,0,51.6266,0.04676,MET
940GZZLUBLG-1000022-A-ROM-4,940GZZLUBLG,A-ROM,4,0,51.52732,-0.05527,A-ROM
940GZZLUBLG-1000022-B-BET-7,940GZZLUBLG,B-BET,7,0,51.52739,-0.0556,B-BET
940GZZLUBLG-1000022-B-C-W-6,940GZZLUBLG,B-C-W,6,0,51.52717,-0.05544,B-C-W
940GZZLUBLG-1000022-BookH-8,940GZZLUBLG,BookH,8,-1,51.52717,-0.05523,BookH
940GZZLUBLG-1000022-BusA-1,940GZZLUBLG,BusA,1,0,51.52813,-0.05511,BusA
940GZZLUBLG-1000022-BusB-9,940GZZLUBLG,BusB,9,0,51.52714,-0.05449,BusB
940GZZLUBLG-1000022-BusC-10,940GZZLUBLG,BusC,10,0,51.52687,-0.05564,BusC
940GZZLUBLG-1000022-BusD-11,940GZZLUBLG,BusD,11,0,51.5275,-0.05676,BusD
940GZZLUBLG-1000022-C-C-E-5,940GZZLUBLG,C-C-E,5,0,51.52781,-0.05545,C-C-E
940GZZLUBLG-1000022-Centr-2,940GZZLUBLG,Centr,2,-2,51.52705,-0.05459,Centr
940GZZLUBLG-1000022-MET-3,940GZZLUBLG,MET,3,0,51.52722,-0.05551,MET
940GZZLUBMY-1000021-A-JAM-3,940GZZLUBMY,A-JAM,3,0,51.49814,-0.06363,A-JAM
940GZZLUBMY-1000021-BookH-1,940GZZLUBMY,BookH,1,0,51.49803,-0.06361,BookH
940GZZLUBMY-1000021-Bus-4,940GZZLUBMY,Bus,4,0,51.49805,-0.06479,Bus
940GZZLUBMY-1000021-Jubil-2,940GZZLUBMY,Jubil,2,-2,51.49777,-0.06399,Jubil
940GZZLUBMY-1000021-JubWB-9,940GZZLUBMY,JubWB,9,-2,51.49775,-0.06399,JubWB
940GZZLUBMY-1000021-LoHal-7,940GZZLUBMY,LoHal,7,-1,51.49786,-0.06351,LoHal
940GZZLUBMY-1000021-MET-8,940GZZLUBMY,MET,8,0,51.49795,-0.06377,MET
940GZZLUBOR-1000026-A-BOR-2,940GZZLUBOR,A-BOR,2,0,51.50123,-0.0934,A-BOR
940GZZLUBOR-1000026-BookH-1,940GZZLUBOR,BookH,1,0,51.50122,-0.0934,BookH
940GZZLUBOR-1000026-Bus-4,940GZZLUBOR,Bus,4,0,51.50091,-0.09374,Bus
940GZZLUBOR-1000026-BusEF-6,940GZZLUBOR,BusEF,6,0,51.50028,-0.09218,BusEF
940GZZLUBOR-1000026-MET-7,940GZZLUBOR,MET,7,0,51.5012,-0.09337,MET
940GZZLUBOR-1000026-NorNB-3,940GZZLUBOR,NorNB,3,-1,51.50098,-0.09351,NorNB
940GZZLUBOR-1000026-NorSB-5,940GZZLUBOR,NorSB,5,-2,51.50094,-0.0936,NorSB
940GZZLUBOS-1000027-A-BOS-4,940GZZLUBOS,A-BOS,4,0,51.49585,-0.32446,A-BOS
940GZZLUBOS-1000027-BookH-5,940GZZLUBOS,BookH,5,0,51.49574,-0.32427,BookH
940GZZLUBOS-1000027-Bus-1,940GZZLUBOS,Bus,1,0,51.49586,-0.32471,Bus
940GZZLUBOS-1000027-MET-6,940GZZLUBOS,MET,6,0,51.49563,-0.32494,MET
940GZZLUBOS-1000027-PicEB-2,940GZZLUBOS,PicEB,2,-1,51.49564,-0.32467,PicEB
940GZZLUBOS-1000027-PicWB-3,940GZZLUBOS,PicWB,3,-1,51.4956,-0.32472,PicWB
940GZZLUBSC-1000017-A-BAR-5,940GZZLUBSC,A-BAR,5,0,51.49037,-0.21355,A-BAR
940GZZLUBSC-1000017-BookH-6,940GZZLUBSC,BookH,6,0,51.49037,-0.21355,BookH
940GZZLUBSC-1000017-Bus-7,940GZZLUBSC,Bus,7,0,51.49059,-0.21308,Bus
940GZZLUBSC-1000017-DisEB-1,940GZZLUBSC,DisEB,1,-1,51.49042,-0.2142,DisEB
940GZZLUBSC-1000017-DisWB-2,940GZZLUBSC,DisWB,2,-1,51.49041,-0.21411,DisWB
940GZZLUBSC-1000017-MET-8,940GZZLUBSC,MET,8,0,51.49031,-0.21356,MET
940GZZLUBSC-1000017-PicEB-3,940GZZLUBSC,PicEB,3,-1,51.49041,-0.214,PicEB
